respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M10_0027,M10,Local,Young Families,Hokkaido,35,Other/Prefer not to say,4,TRUE,5,Partnered,7-10M,5,4,4,3,3,3,4,3,4,4,6,3,4,5,4,5,4
M10_0028,M10,Local,Young Families,Hokkaido,35,Male,3,TRUE,3,Married,3-5M,5,4,4,3,2,2,4,6,5,4,7,3,6,3,5,2,3
M10_0029,M10,Local,Young Families,Chiba,38,Male,3,TRUE,5,Married,5-7M,7,5,4,4,4,4,6,5,4,4,4,5,4,3,7,2,3
M10_0030,M10,Local,Young Families,Kanagawa,40,Male,5,TRUE,0,Married,3-5M,6,5,4,4,3,3,6,5,3,3,4,4,5,4,7,4,4
M10_0031,M10,Local,Young Families,Fukuoka,27,Female,3,TRUE,4,Married,3-5M,6,5,4,4,4,4,6,3,4,5,2,3,4,3,2,4,3
M10_0032,M10,Local,Young Families,Kanagawa,44,Male,3,TRUE,3,Married,7-10M,3,3,3,2,2,1,3,2,5,4,5,6,2,4,3,4,5
M10_0033,M10,Local,Young Families,Chiba,25,Other/Prefer not to say,5,TRUE,3,Married,3-5M,3,2,2,1,1,2,4,3,3,6,1,4,5,5,6,3,4
M10_0034,M10,Local,Young Families,Osaka,29,Male,3,TRUE,2,Married,3-5M,5,4,4,4,3,2,3,3,7,4,3,5,4,5,3,4,3
M10_0035,M10,Local,Young Families,Tokyo,38,Female,3,TRUE,2,Married,5-7M,6,4,4,3,2,2,4,5,6,4,4,4,5,6,5,3,3
M10_0036,M10,Local,Young Families,Fukuoka,41,Male,3,TRUE,2,Married,Over 10M,2,3,2,2,2,2,2,4,5,1,4,4,5,3,3,3,2
M10_0037,M10,Local,Young Families,Chiba,27,Female,4,TRUE,5,Partnered,3-5M,6,5,4,4,3,2,4,4,4,6,4,4,3,5,4,3,2
M10_0038,M10,Local,Young Families,Fukuoka,40,Male,3,TRUE,4,Married,7-10M,4,3,3,3,3,3,4,4,4,5,3,4,6,3,4,1,3
M10_0039,M10,Local,Young Families,Chiba,40,Male,5,TRUE,5,Partnered,7-10M,6,5,4,3,3,3,5,4,4,3,4,2,3,6,5,2,5
M10_0040,M10,Local,Young Families,Tokyo,35,Female,4,TRUE,2,Married,7-10M,6,5,5,4,4,3,5,5,4,3,7,2,4,6,5,2,5
M10_0041,M10,Local,Young Families,Hokkaido,45,Male,4,TRUE,0,Married,5-7M,4,3,3,3,3,2,4,3,5,6,4,1,2,4,5,3,4
M10_0042,M10,Local,Young Families,Chiba,28,Female,3,TRUE,0,Partnered,Under 3M,6,5,5,4,3,3,6,2,5,6,3,5,5,4,4,6,4
M10_0043,M10,Local,Young Families,Chiba,26,Male,3,TRUE,4,Married,5-7M,5,4,4,4,3,3,4,4,5,3,3,3,3,6,2,3,6
M10_0044,M10,Local,Young Families,Aichi,36,Female,4,TRUE,1,Married,Under 3M,5,4,4,3,3,3,6,5,5,4,4,3,4,4,6,3,4
M10_0045,M10,Local,Young Families,Fukuoka,31,Male,5,TRUE,5,Married,3-5M,5,4,4,3,3,3,5,7,5,3,2,3,5,7,5,2,5
M10_0046,M10,Local,Young Families,Tokyo,40,Female,3,TRUE,3,Married,Under 3M,6,4,4,3,3,2,5,6,5,4,5,3,3,4,5,5,4
M10_0047,M10,Local,Young Families,Saitama,33,Female,4,TRUE,4,Married,5-7M,4,3,3,2,2,2,3,3,4,5,4,4,6,2,3,4,1
M10_0048,M10,Local,Young Families,Osaka,33,Male,4,TRUE,1,Married,7-10M,4,3,3,3,3,2,4,3,5,1,3,2,3,5,5,2,4
M10_0049,M10,Local,Young Families,Osaka,40,Male,4,TRUE,4,Married,5-7M,5,4,4,3,2,2,4,3,2,5,3,6,6,4,3,3,3
M10_0050,M10,Local,Young Families,Hokkaido,43,Female,4,TRUE,3,Married,5-7M,6,5,5,4,3,3,6,2,4,5,5,7,5,3,4,4,4
M10_0051,M10,Local,Young Families,Osaka,42,Male,3,TRUE,3,Married,Under 3M,6,4,3,3,2,2,3,4,4,4,6,4,4,4,6,4,5
M10_0052,M10,Local,Young Families,Kanagawa,29,Female,3,TRUE,1,Married,5-7M,6,5,4,3,3,3,5,6,4,3,4,4,2,3,5,4,4
M10_0053,M10,Local,Young Families,Aichi,45,Male,3,TRUE,5,Married,Under 3M,4,4,4,4,3,2,6,4,4,4,5,4,5,4,6,5,4
M10_0054,M10,Local,Young Families,Tokyo,32,Female,3,TRUE,2,Married,5-7M,5,4,4,3,3,3,5,4,3,4,4,5,3,3,4,4,5
M10_0055,M10,Local,Young Families,Aichi,43,Female,5,TRUE,2,Partnered,5-7M,6,4,4,3,2,2,4,5,6,5,4,2,3,5,5,3,4
M10_0056,M10,Local,Young Families,Chiba,42,Female,4,TRUE,0,Partnered,Over 10M,4,3,3,3,3,2,4,3,3,5,2,3,5,4,1,2,7
M10_0057,M10,Local,Young Families,Kanagawa,40,Male,3,TRUE,4,Married,3-5M,7,5,5,4,3,3,6,4,5,4,3,6,4,5,4,4,3
M10_0058,M10,Local,Young Families,Chiba,42,Male,4,TRUE,5,Married,5-7M,5,4,4,4,3,3,5,3,6,4,3,3,3,4,2,4,3
M10_0059,M10,Local,Young Families,Fukuoka,30,Male,4,TRUE,1,Married,7-10M,4,3,3,3,3,2,4,3,3,4,4,4,5,4,3,1,3
M10_0060,M10,Local,Young Families,Hokkaido,32,Female,3,TRUE,5,Partnered,3-5M,7,6,5,4,3,3,6,3,4,4,6,3,3,4,3,7,3
M10_0061,M10,Local,Young Families,Aichi,33,Male,3,TRUE,0,Married,3-5M,6,5,5,4,3,2,4,4,5,4,4,5,4,3,6,4,5
M10_0062,M10,Local,Young Families,Tokyo,32,Female,4,TRUE,4,Married,Under 3M,6,5,5,5,4,3,5,6,6,6,3,3,5,3,3,4,4
M10_0063,M10,Local,Young Families,Fukuoka,36,Female,3,TRUE,0,Married,3-5M,4,3,2,3,2,2,3,5,5,3,3,4,5,4,2,2,2
M10_0064,M10,Local,Young Families,Aichi,43,Male,4,TRUE,5,Partnered,3-5M,4,3,3,3,3,3,4,4,2,1,4,2,3,1,5,5,5
M10_0065,M10,Local,Young Families,Chiba,34,Male,5,TRUE,2,Married,Under 3M,6,5,4,3,3,3,5,4,4,3,3,5,3,4,3,3,3
M10_0066,M10,Local,Young Families,Osaka,34,Female,4,TRUE,5,Married,7-10M,5,4,4,3,3,3,5,3,3,5,6,4,4,3,5,4,4
M10_0067,M10,Local,Young Families,Chiba,34,Female,3,TRUE,0,Married,3-5M,4,3,4,3,2,2,3,6,4,3,5,6,4,4,4,5,6
M10_0068,M10,Local,Young Families,Tokyo,44,Other/Prefer not to say,4,TRUE,4,Married,5-7M,5,5,5,4,4,3,5,5,5,3,4,6,3,6,2,5,5
M10_0069,M10,Local,Young Families,Hokkaido,29,Female,3,TRUE,0,Partnered,5-7M,6,5,4,4,3,3,5,4,5,2,6,4,4,5,6,6,4
M10_0070,M10,Local,Young Families,Tokyo,42,Female,3,TRUE,0,Married,7-10M,6,4,4,3,3,3,5,3,5,3,5,4,4,4,4,4,6
M10_0071,M10,Local,Young Families,Hokkaido,40,Male,3,TRUE,1,Married,Under 3M,4,3,3,3,2,2,4,4,3,5,4,4,4,2,6,4,4
M10_0072,M10,Local,Young Families,Hokkaido,25,Male,4,TRUE,4,Married,Under 3M,7,5,5,4,4,4,6,4,3,5,5,4,4,5,3,5,6
M10_0073,M10,Local,Young Families,Fukuoka,27,Male,3,TRUE,4,Partnered,5-7M,4,3,3,3,3,3,4,3,6,1,6,2,4,3,4,6,3
M10_0074,M10,Local,Young Families,Kanagawa,36,Female,4,TRUE,4,Married,7-10M,5,4,4,4,3,2,4,4,3,5,6,4,4,1,4,4,5
M10_0075,M10,Local,Young Families,Saitama,25,Female,3,TRUE,2,Married,3-5M,5,3,3,2,2,2,4,3,5,5,3,3,4,3,5,3,4
M10_0076,M10,Local,Young Families,Saitama,26,Male,4,TRUE,4,Married,Under 3M,5,4,4,3,3,2,4,4,4,3,4,4,4,7,3,4,4
M10_0077,M10,Local,Young Families,Hokkaido,25,Female,4,TRUE,1,Married,5-7M,7,5,5,4,3,3,6,5,5,4,6,6,5,3,4,3,4
M10_0078,M10,Local,Young Families,Saitama,33,Female,4,TRUE,5,Married,5-7M,6,5,5,4,4,3,5,6,5,6,6,3,3,4,3,5,4
M10_0079,M10,Local,Young Families,Kanagawa,41,Male,4,TRUE,0,Married,7-10M,5,4,4,3,2,2,3,5,2,5,4,4,4,4,4,2,3
M10_0080,M10,Local,Young Families,Hokkaido,41,Female,4,TRUE,2,Partnered,5-7M,4,4,3,3,2,2,3,3,3,3,4,3,6,4,4,4,3
M10_0081,M10,Local,Young Families,Chiba,35,Female,4,TRUE,0,Married,Under 3M,5,4,4,3,3,3,5,5,4,5,3,6,6,4,5,3,3
M10_0082,M10,Local,Young Families,Chiba,43,Male,4,TRUE,1,Partnered,7-10M,7,5,5,5,4,4,6,6,7,6,5,4,6,4,3,2,5
M10_0083,M10,Local,Young Families,Tokyo,42,Male,3,TRUE,1,Partnered,5-7M,4,3,3,2,2,2,4,2,4,3,5,4,5,2,5,4,3
M10_0084,M10,Local,Young Families,Saitama,30,Male,4,TRUE,0,Married,3-5M,6,5,4,4,3,3,4,5,2,4,4,5,2,7,5,3,5
M10_0085,M10,Local,Young Families,Tokyo,42,Male,3,TRUE,1,Married,Over 10M,6,4,4,4,3,3,5,4,5,3,4,5,6,3,7,5,3
M10_0086,M10,Local,Young Families,Osaka,41,Female,4,TRUE,5,Married,3-5M,6,5,5,4,3,3,5,5,2,4,4,4,5,6,6,4,5
M10_0087,M10,Local,Young Families,Tokyo,34,Male,4,TRUE,2,Married,5-7M,7,6,5,4,3,3,6,6,5,4,4,5,5,4,1,5,5
M10_0088,M10,Local,Young Families,Chiba,29,Male,4,TRUE,1,Partnered,3-5M,7,6,5,5,4,4,6,3,5,3,2,4,1,3,5,3,4
M10_0089,M10,Local,Young Families,Kanagawa,29,Male,4,TRUE,5,Married,5-7M,7,5,5,5,4,3,5,5,3,3,3,4,4,4,6,4,6
M10_0090,M10,Local,Young Families,Osaka,45,Male,4,TRUE,3,Partnered,5-7M,4,3,2,2,2,2,4,2,1,3,3,4,3,2,4,2,3
M10_0091,M10,Local,Young Families,Tokyo,33,Female,4,TRUE,4,Married,7-10M,5,4,4,4,4,3,6,6,4,4,2,3,5,2,5,3,5
M10_0092,M10,Local,Young Families,Kanagawa,41,Female,3,TRUE,2,Married,7-10M,6,5,5,4,4,4,6,3,4,3,2,4,6,5,4,6,3
M10_0093,M10,Local,Young Families,Saitama,42,Female,4,TRUE,2,Married,3-5M,5,4,4,3,3,2,4,5,5,5,3,6,4,5,5,5,3
M10_0094,M10,Local,Young Families,Tokyo,30,Male,3,TRUE,3,Married,7-10M,5,4,3,3,3,2,4,5,4,1,3,3,1,3,3,4,6
M10_0095,M10,Local,Young Families,Tokyo,39,Female,3,TRUE,1,Married,7-10M,5,4,4,4,4,3,6,3,4,4,4,3,2,4,6,5,6
M10_0096,M10,Local,Young Families,Aichi,26,Female,4,TRUE,2,Married,3-5M,5,4,4,4,3,2,3,4,2,1,5,3,3,3,3,4,4
M10_0097,M10,Local,Young Families,Tokyo,35,Female,3,TRUE,1,Married,7-10M,6,5,5,4,4,4,7,5,4,5,4,3,5,5,5,3,5
M10_0098,M10,Local,Young Families,Tokyo,45,Other/Prefer not to say,5,TRUE,4,Partnered,7-10M,6,5,4,4,3,3,4,5,4,4,2,4,4,3,5,4,5
M10_0099,M10,Local,Young Families,Tokyo,31,Male,3,TRUE,2,Partnered,5-7M,5,5,4,4,4,3,5,3,7,5,5,5,3,5,4,4,4
M10_0100,M10,Local,Young Families,Chiba,27,Female,3,TRUE,2,Partnered,Over 10M,6,5,4,3,3,3,5,7,4,5,5,6,5,4,7,3,5
M10_0101,M10,Local,Matured Families,Kanagawa,50,Female,4,TRUE,14,Married,Under 3M,5,4,4,3,3,3,5,4,2,4,5,3,5,5,5,4,4
M10_0102,M10,Local,Matured Families,Fukuoka,53,Male,5,TRUE,13,Single,3-5M,3,3,2,3,2,2,3,3,2,3,5,5,2,3,5,4,4
M10_0103,M10,Local,Matured Families,Aichi,47,Female,5,TRUE,7,Married,7-10M,4,4,4,3,2,2,4,2,3,5,2,2,2,5,5,4,4
M10_0104,M10,Local,Matured Families,Fukuoka,40,Male,3,TRUE,13,Married,7-10M,4,4,4,3,3,3,5,6,3,5,3,5,4,4,6,3,1
M10_0105,M10,Local,Matured Families,Kanagawa,37,Female,4,TRUE,12,Married,Over 10M,4,3,3,3,3,3,4,1,3,2,5,6,5,4,4,5,4
M10_0106,M10,Local,Matured Families,Osaka,54,Male,5,TRUE,8,Married,5-7M,6,5,4,3,3,3,4,5,2,6,4,4,4,4,6,4,3
M10_0107,M10,Local,Matured Families,Tokyo,42,Male,5,TRUE,17,Married,Under 3M,7,5,5,4,3,3,6,3,5,3,6,4,6,3,3,4,5
M10_0108,M10,Local,Matured Families,Kanagawa,41,Female,4,TRUE,12,Single,7-10M,6,4,4,4,3,3,4,4,3,5,5,3,4,2,6,3,3
M10_0109,M10,Local,Matured Families,Aichi,53,Male,3,TRUE,8,Married,3-5M,4,4,3,3,3,2,4,4,2,3,2,3,6,3,4,2,3
M10_0110,M10,Local,Matured Families,Aichi,50,Female,5,TRUE,8,Single,3-5M,4,3,3,3,3,3,4,2,4,5,5,4,4,6,5,4,5
M10_0111,M10,Local,Matured Families,Kanagawa,53,Female,3,TRUE,14,Married,7-10M,4,3,3,3,2,2,3,3,3,4,5,2,3,4,4,3,5
M10_0112,M10,Local,Matured Families,Saitama,36,Female,4,TRUE,13,Single,5-7M,4,4,4,3,3,3,5,4,4,4,4,5,4,5,5,5,3
M10_0113,M10,Local,Matured Families,Aichi,55,Female,4,TRUE,16,Married,3-5M,4,3,3,2,2,2,4,2,4,2,7,5,4,2,3,7,3
M10_0114,M10,Local,Matured Families,Kanagawa,37,Male,4,TRUE,17,Married,5-7M,5,4,4,4,3,3,5,6,5,2,5,4,3,4,4,3,5
M10_0115,M10,Local,Matured Families,Tokyo,44,Male,4,TRUE,16,Married,7-10M,7,6,5,5,4,3,6,4,5,5,5,5,5,5,4,4,4
M10_0116,M10,Local,Matured Families,Saitama,38,Female,5,TRUE,15,Married,7-10M,4,3,3,2,2,2,4,6,4,4,5,1,5,1,4,2,3
M10_0117,M10,Local,Matured Families,Chiba,35,Female,3,TRUE,15,Married,3-5M,6,5,4,3,2,2,5,3,5,4,5,1,5,3,4,3,4
M10_0118,M10,Local,Matured Families,Chiba,55,Male,3,TRUE,14,Married,5-7M,6,5,5,4,3,2,4,5,4,4,3,7,6,6,5,3,5
M10_0119,M10,Local,Matured Families,Tokyo,42,Male,4,TRUE,15,Single,Under 3M,7,5,5,4,4,3,5,5,2,4,2,5,3,4,3,4,4
M10_0120,M10,Local,Matured Families,Hokkaido,53,Female,3,TRUE,7,Married,3-5M,4,4,3,3,3,2,4,4,3,2,3,6,6,4,3,3,3
M10_0121,M10,Local,Matured Families,Aichi,36,Female,4,TRUE,16,Single,7-10M,6,5,4,3,3,2,4,2,3,2,2,6,6,5,4,3,6
M10_0122,M10,Local,Matured Families,Tokyo,41,Male,3,TRUE,14,Married,5-7M,4,3,3,2,2,1,2,4,4,3,4,6,4,4,4,4,6
M10_0123,M10,Local,Matured Families,Osaka,40,Female,3,TRUE,12,Married,3-5M,6,4,4,3,2,2,5,4,4,4,3,6,2,4,6,3,4
M10_0124,M10,Local,Matured Families,Hokkaido,50,Female,3,TRUE,15,Married,Over 10M,5,4,4,4,3,2,4,7,3,5,4,2,3,3,3,3,5
M10_0125,M10,Local,Matured Families,Fukuoka,45,Male,5,TRUE,13,Partnered,7-10M,7,5,5,4,3,3,5,7,4,6,3,4,4,4,4,2,4
M10_0126,M10,Local,Matured Families,Osaka,50,Male,4,TRUE,14,Married,3-5M,7,6,6,5,4,4,7,4,4,5,5,5,6,4,3,4,5
M10_0127,M10,Local,Matured Families,Tokyo,40,Male,5,TRUE,16,Single,7-10M,4,3,3,3,3,3,4,4,3,3,2,3,5,6,4,4,2
M10_0128,M10,Local,Matured Families,Hokkaido,37,Female,4,TRUE,11,Married,3-5M,4,3,3,3,3,3,4,1,4,2,5,3,5,3,3,4,5
M10_0129,M10,Local,Matured Families,Fukuoka,53,Female,4,TRUE,17,Partnered,3-5M,4,3,3,2,2,2,3,3,6,4,2,4,5,3,2,5,5
M10_0130,M10,Local,Matured Families,Saitama,45,Male,5,TRUE,11,Married,5-7M,5,4,4,3,3,3,5,2,5,5,4,3,5,6,5,4,5
M10_0131,M10,Local,Matured Families,Fukuoka,41,Male,3,TRUE,12,Partnered,7-10M,4,4,4,4,3,3,4,6,3,4,3,4,4,4,5,3,5
M10_0132,M10,Local,Matured Families,Fukuoka,42,Male,4,TRUE,17,Married,3-5M,6,5,4,4,3,3,5,4,4,5,3,6,6,5,6,3,3
M10_0133,M10,Local,Matured Families,Hokkaido,53,Female,5,TRUE,16,Married,5-7M,5,4,4,3,3,3,6,5,4,4,6,6,3,4,4,5,4
M10_0134,M10,Local,Matured Families,Fukuoka,46,Male,4,TRUE,14,Married,3-5M,6,5,4,4,4,4,5,4,6,4,4,4,5,6,4,5,2
M10_0135,M10,Local,Matured Families,Chiba,54,Other/Prefer not to say,5,TRUE,8,Partnered,5-7M,6,5,5,4,3,3,5,5,4,7,4,6,3,3,3,4,5
M10_0136,M10,Local,Matured Families,Osaka,48,Male,5,TRUE,14,Partnered,Over 10M,4,3,3,3,3,2,4,5,3,3,2,3,4,4,5,5,6
M10_0137,M10,Local,Matured Families,Saitama,55,Other/Prefer not to say,3,TRUE,8,Married,5-7M,4,4,3,3,2,2,4,4,5,3,4,3,4,3,5,2,4
M10_0138,M10,Local,Matured Families,Hokkaido,40,Female,4,TRUE,8,Married,Over 10M,7,5,5,4,3,3,5,3,4,6,5,4,4,4,4,6,6
M10_0139,M10,Local,Matured Families,Fukuoka,49,Female,5,TRUE,13,Married,Over 10M,5,4,3,3,3,3,4,4,5,5,3,5,4,2,4,4,3
M10_0140,M10,Local,Matured Families,Saitama,53,Male,4,TRUE,10,Married,3-5M,6,5,4,4,3,3,5,4,4,4,5,5,4,4,4,2,5
M10_0141,M10,Local,Matured Families,Saitama,42,Male,5,TRUE,15,Married,3-5M,5,4,4,4,4,3,6,4,4,4,4,5,5,4,7,3,5
M10_0142,M10,Local,Matured Families,Aichi,39,Other/Prefer not to say,3,TRUE,17,Married,7-10M,4,4,4,3,3,3,6,4,4,4,3,5,5,5,2,3,3
M10_0143,M10,Local,Matured Families,Hokkaido,40,Female,4,TRUE,8,Partnered,Over 10M,4,3,3,2,2,1,2,2,3,2,4,4,5,3,4,2,4
M10_0144,M10,Local,Matured Families,Tokyo,52,Female,4,TRUE,10,Married,5-7M,5,4,4,3,3,2,5,3,5,4,3,4,4,5,2,7,4
M10_0145,M10,Local,Matured Families,Hokkaido,49,Male,5,TRUE,12,Married,Over 10M,6,5,5,4,4,3,6,4,5,5,5,7,3,3,4,3,4
M10_0146,M10,Local,Matured Families,Chiba,35,Male,4,TRUE,9,Married,5-7M,5,3,3,3,2,2,4,3,5,5,5,2,2,4,4,3,4
M10_0147,M10,Local,Matured Families,Tokyo,55,Female,5,TRUE,13,Married,3-5M,5,3,3,2,2,2,3,4,3,3,4,3,3,5,5,2,6
M10_0148,M10,Local,Matured Families,Saitama,39,Male,5,TRUE,17,Married,5-7M,6,5,5,4,4,3,5,4,5,3,4,4,4,7,7,4,4
M10_0149,M10,Local,Matured Families,Osaka,49,Female,3,TRUE,13,Married,3-5M,2,2,2,1,1,1,2,3,2,3,2,5,4,3,5,3,2
M10_0150,M10,Local,Matured Families,Hokkaido,54,Female,3,TRUE,10,Partnered,7-10M,5,4,4,3,3,3,5,3,3,4,3,3,6,4,4,4,4
M10_0151,M10,Local,Matured Families,Tokyo,53,Other/Prefer not to say,4,TRUE,12,Married,5-7M,3,2,2,2,2,2,3,2,5,4,4,6,1,5,5,3,3
M10_0152,M10,Local,Matured Families,Saitama,48,Female,4,TRUE,12,Married,Under 3M,5,4,4,4,3,3,5,6,3,4,5,4,3,6,6,3,3
M10_0153,M10,Local,Matured Families,Osaka,43,Male,4,TRUE,10,Partnered,7-10M,3,3,3,2,2,2,4,5,5,4,2,4,4,3,5,4,3
M10_0154,M10,Local,Matured Families,Chiba,53,Female,4,TRUE,13,Partnered,Over 10M,6,4,4,4,3,3,6,5,6,5,2,6,4,5,4,4,3
M10_0155,M10,Local,Matured Families,Aichi,50,Other/Prefer not to say,4,TRUE,14,Married,5-7M,5,4,4,3,3,2,4,4,3,6,4,3,4,4,2,4,5
M10_0156,M10,Local,Matured Families,Chiba,44,Female,5,TRUE,8,Married,Over 10M,5,4,3,3,2,2,4,4,4,3,4,4,3,4,3,3,4
M10_0157,M10,Local,Matured Families,Tokyo,39,Female,3,TRUE,12,Married,5-7M,7,5,5,4,4,4,7,3,6,5,4,5,3,4,6,4,4
M10_0158,M10,Local,Matured Families,Osaka,41,Male,3,TRUE,14,Married,Under 3M,6,5,4,3,2,2,4,4,5,5,6,3,5,5,5,5,6
M10_0159,M10,Local,Matured Families,Fukuoka,36,Female,3,TRUE,8,Married,3-5M,6,5,4,4,3,3,5,2,4,5,5,2,4,5,6,4,3
M10_0160,M10,Local,Matured Families,Aichi,35,Male,4,TRUE,12,Married,7-10M,3,3,2,2,1,1,2,2,4,3,2,3,3,2,2,4,3
M10_0161,M10,Local,Matured Families,Hokkaido,55,Female,3,TRUE,9,Married,3-5M,4,3,3,2,1,1,2,4,4,4,2,4,5,4,4,4,6
M10_0162,M10,Local,Matured Families,Tokyo,45,Female,4,TRUE,11,Married,7-10M,3,2,2,2,2,2,2,3,3,3,6,4,3,4,5,3,5
M10_0163,M10,Local,Matured Families,Saitama,37,Male,3,TRUE,11,Married,5-7M,4,3,3,2,3,3,4,1,5,2,4,2,2,1,3,3,5
M10_0164,M10,Local,Matured Families,Hokkaido,54,Male,4,TRUE,13,Married,3-5M,5,4,3,3,3,3,4,2,4,3,4,4,3,2,6,5,4
M10_0165,M10,Local,Matured Families,Saitama,50,Female,4,TRUE,13,Married,Under 3M,6,5,4,4,3,3,5,4,5,5,4,5,5,3,2,2,4
M10_0166,M10,Local,Matured Families,Fukuoka,44,Female,3,TRUE,12,Married,3-5M,5,4,4,3,2,2,4,5,5,4,4,3,2,4,4,4,5
M10_0167,M10,Local,Matured Families,Hokkaido,53,Male,4,TRUE,14,Married,3-5M,4,4,3,2,2,1,2,7,3,4,4,2,3,3,4,3,5
M10_0168,M10,Local,Matured Families,Kanagawa,38,Male,4,TRUE,16,Married,5-7M,6,4,4,3,3,2,4,6,5,6,4,3,6,3,6,4,3
M10_0169,M10,Local,Matured Families,Fukuoka,45,Female,5,TRUE,16,Married,3-5M,4,3,3,2,2,2,4,4,3,3,3,3,3,4,4,3,3
M10_0170,M10,Local,Matured Families,Fukuoka,36,Male,4,TRUE,14,Married,5-7M,6,5,5,4,3,3,5,6,5,2,5,4,4,5,5,5,5
