respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M06_0023,M06,Local,Young Families,Tokyo,42,Male,3,TRUE,3,Partnered,5-7M,7,6,5,4,4,3,5,7,4,4,5,5,5,6,4,5,5
M06_0024,M06,Local,Young Families,Fukuoka,44,Female,3,TRUE,3,Married,3-5M,5,4,4,3,3,2,4,5,4,3,7,3,3,3,4,4,4
M06_0025,M06,Local,Young Families,Chiba,40,Male,3,TRUE,0,Married,5-7M,5,4,3,3,2,2,3,5,5,3,2,2,3,4,3,4,3
M06_0026,M06,Local,Young Families,Fukuoka,40,Male,5,TRUE,3,Partnered,7-10M,4,4,3,3,2,2,4,4,5,5,4,1,4,4,5,3,5
M06_0027,M06,Local,Young Families,Saitama,34,Female,4,TRUE,3,Married,3-5M,4,3,3,3,2,2,3,3,3,3,3,6,5,4,7,3,3
M06_0028,M06,Local,Young Families,Kanagawa,37,Female,4,TRUE,0,Married,3-5M,6,5,5,4,4,3,5,3,3,5,4,4,6,6,4,4,6
M06_0029,M06,Local,Young Families,Osaka,44,Male,3,TRUE,5,Partnered,5-7M,7,5,4,4,4,3,5,5,4,2,3,3,2,4,5,1,4
M06_0030,M06,Local,Young Families,Hokkaido,42,Male,4,TRUE,4,Married,3-5M,6,5,5,4,3,3,6,3,5,4,6,6,2,4,3,5,4
M06_0031,M06,Local,Young Families,Aichi,31,Male,4,TRUE,0,Partnered,5-7M,6,5,4,3,3,3,5,5,7,3,3,4,3,3,5,4,3
M06_0032,M06,Local,Young Families,Fukuoka,33,Female,4,TRUE,4,Married,3-5M,3,3,3,3,3,3,4,3,5,2,3,3,5,4,3,3,5
M06_0033,M06,Local,Young Families,Kanagawa,35,Female,3,TRUE,0,Partnered,7-10M,7,5,4,3,3,2,5,3,4,3,3,1,3,6,2,5,5
M06_0034,M06,Local,Young Families,Osaka,45,Male,3,TRUE,0,Married,3-5M,6,5,4,4,3,3,5,5,4,4,3,5,6,5,4,3,4
M06_0035,M06,Local,Young Families,Osaka,29,Male,3,TRUE,1,Married,7-10M,5,4,3,3,2,3,4,6,3,3,3,3,2,4,3,3,4
M06_0036,M06,Local,Young Families,Saitama,42,Male,4,TRUE,0,Married,Under 3M,5,4,3,3,3,3,4,4,4,4,1,4,3,5,6,4,4
M06_0037,M06,Local,Young Families,Hokkaido,32,Female,4,TRUE,3,Married,Over 10M,6,5,5,4,3,3,5,3,5,5,4,4,4,5,5,5,5
M06_0038,M06,Local,Young Families,Fukuoka,33,Female,3,TRUE,4,Married,3-5M,5,4,3,3,3,2,3,4,2,5,5,4,6,4,4,2,4
M06_0039,M06,Local,Young Families,Kanagawa,25,Female,4,TRUE,0,Married,3-5M,4,3,3,2,1,1,3,2,6,6,3,4,5,5,3,4,5
M06_0040,M06,Local,Young Families,Saitama,29,Male,5,TRUE,3,Married,Under 3M,6,5,5,4,3,3,6,4,6,4,4,6,5,5,4,4,6
M06_0041,M06,Local,Young Families,Hokkaido,29,Male,3,TRUE,5,Married,5-7M,4,3,3,3,3,2,4,4,3,4,4,4,3,4,6,5,6
M06_0042,M06,Local,Young Families,Osaka,26,Male,3,TRUE,2,Married,3-5M,6,5,4,4,3,3,5,2,5,2,4,2,4,5,6,3,4
M06_0043,M06,Local,Young Families,Saitama,37,Male,4,TRUE,3,Married,3-5M,7,5,5,4,4,3,6,5,1,4,5,4,2,4,5,4,3
M06_0044,M06,Local,Young Families,Tokyo,38,Male,5,TRUE,4,Married,7-10M,6,5,4,4,3,2,5,7,2,4,6,4,4,3,4,3,5
M06_0045,M06,Local,Young Families,Chiba,37,Male,3,TRUE,3,Married,Under 3M,3,2,2,2,1,1,1,4,2,5,4,3,3,4,5,4,3
M06_0046,M06,Local,Young Families,Osaka,44,Female,4,TRUE,1,Married,5-7M,5,4,4,4,3,3,5,6,4,3,2,5,6,4,5,4,3
M06_0047,M06,Local,Young Families,Saitama,37,Male,3,TRUE,4,Married,Under 3M,6,5,4,4,3,3,5,5,5,3,4,6,3,3,5,5,4
M06_0048,M06,Local,Young Families,Tokyo,38,Female,3,TRUE,4,Married,3-5M,7,5,5,3,3,3,5,3,5,4,4,4,3,6,5,4,4
M06_0049,M06,Local,Young Families,Fukuoka,35,Female,3,TRUE,5,Married,3-5M,5,4,4,3,3,3,5,5,4,4,3,3,5,4,3,3,7
M06_0050,M06,Local,Young Families,Tokyo,37,Male,4,TRUE,0,Partnered,5-7M,6,4,4,4,3,3,5,5,4,3,5,3,5,5,6,3,5
M06_0051,M06,Local,Young Families,Kanagawa,40,Female,5,TRUE,2,Married,5-7M,6,5,5,4,4,3,6,5,5,4,4,5,3,4,1,5,4
M06_0052,M06,Local,Young Families,Chiba,30,Female,5,TRUE,3,Married,Under 3M,5,4,4,3,3,2,4,6,4,2,6,3,4,6,6,3,2
M06_0053,M06,Local,Young Families,Hokkaido,41,Male,3,TRUE,4,Married,Under 3M,6,4,4,3,3,3,5,4,4,4,4,6,3,6,3,3,2
M06_0054,M06,Local,Young Families,Osaka,28,Female,3,TRUE,0,Married,3-5M,5,4,3,3,3,2,4,5,5,3,6,4,4,5,4,3,5
M06_0055,M06,Local,Young Families,Kanagawa,38,Male,3,TRUE,1,Married,3-5M,6,5,5,4,4,3,6,4,3,3,5,4,5,4,6,3,5
M06_0056,M06,Local,Young Families,Aichi,25,Female,4,TRUE,4,Partnered,7-10M,4,3,3,3,2,2,3,4,4,2,4,4,4,4,5,4,4
M06_0057,M06,Local,Young Families,Hokkaido,38,Female,4,TRUE,3,Married,3-5M,5,4,4,3,3,3,4,5,4,2,4,5,5,4,5,3,4
M06_0058,M06,Local,Young Families,Fukuoka,38,Male,5,TRUE,5,Married,5-7M,5,4,4,3,3,3,5,4,5,3,5,6,3,5,3,6,4
M06_0059,M06,Local,Young Families,Osaka,43,Male,5,TRUE,4,Married,3-5M,5,4,4,3,3,3,5,5,5,3,2,4,5,3,4,3,3
M06_0060,M06,Local,Young Families,Chiba,45,Male,4,TRUE,3,Married,Over 10M,5,4,4,3,3,3,5,6,4,3,4,6,2,4,3,5,3
M06_0061,M06,Local,Young Families,Hokkaido,27,Male,3,TRUE,2,Married,3-5M,3,3,2,2,2,2,3,4,3,4,5,4,4,3,4,4,5
M06_0062,M06,Local,Young Families,Saitama,35,Male,4,TRUE,5,Married,5-7M,7,5,4,4,3,3,5,4,3,5,3,4,3,4,6,4,3
M06_0063,M06,Local,Young Families,Chiba,26,Male,3,TRUE,1,Married,3-5M,7,5,4,4,4,4,6,3,3,4,3,2,5,4,4,5,4
M06_0064,M06,Local,Young Families,Chiba,31,Female,3,TRUE,4,Married,3-5M,5,4,4,4,4,3,5,5,4,4,3,2,3,5,5,4,3
M06_0065,M06,Local,Young Families,Aichi,36,Male,5,TRUE,0,Married,7-10M,6,4,4,3,3,2,4,5,6,5,6,3,5,4,2,6,3
M06_0066,M06,Local,Young Families,Kanagawa,32,Female,4,TRUE,3,Married,5-7M,6,4,4,3,3,3,5,3,4,3,4,4,7,6,4,3,2
M06_0067,M06,Local,Young Families,Aichi,30,Male,4,TRUE,3,Married,Under 3M,6,4,4,3,2,3,4,4,3,3,5,5,6,6,4,2,4
M06_0068,M06,Local,Young Families,Chiba,26,Female,4,TRUE,3,Partnered,3-5M,7,6,6,5,4,4,7,5,4,5,5,6,5,4,4,5,6
M06_0069,M06,Local,Young Families,Tokyo,36,Female,5,TRUE,1,Married,Under 3M,5,4,3,3,3,3,4,4,5,3,5,1,4,5,4,2,6
M06_0070,M06,Local,Young Families,Tokyo,25,Male,4,TRUE,2,Married,5-7M,6,5,4,3,3,3,5,1,5,4,5,4,5,6,4,5,6
M06_0071,M06,Local,Young Families,Tokyo,33,Male,5,TRUE,5,Married,3-5M,6,5,5,4,3,3,6,5,6,3,4,4,4,3,4,5,5
M06_0072,M06,Local,Young Families,Osaka,45,Male,3,TRUE,5,Married,5-7M,5,4,4,3,3,3,6,4,6,4,3,4,5,2,7,3,3
M06_0073,M06,Local,Young Families,Tokyo,29,Female,4,TRUE,2,Partnered,Under 3M,6,4,4,4,3,3,5,3,4,4,4,2,5,2,4,3,3
M06_0074,M06,Local,Young Families,Hokkaido,27,Female,4,TRUE,3,Married,7-10M,5,4,4,3,3,3,5,3,4,3,3,4,4,5,4,4,4
M06_0075,M06,Local,Young Families,Osaka,39,Male,4,TRUE,1,Married,Under 3M,7,5,5,4,3,2,4,5,4,5,5,4,5,5,5,5,6
M06_0076,M06,Local,Young Families,Osaka,33,Male,3,TRUE,1,Married,7-10M,7,5,4,4,3,3,5,4,4,4,4,4,4,5,3,5,3
M06_0077,M06,Local,Young Families,Kanagawa,35,Female,5,TRUE,1,Married,3-5M,5,4,3,3,2,2,4,3,5,5,4,3,3,5,4,3,5
M06_0078,M06,Local,Young Families,Hokkaido,40,Female,5,TRUE,4,Married,3-5M,7,6,5,4,3,3,6,4,6,4,4,6,4,4,4,4,4
M06_0079,M06,Local,Young Families,Chiba,37,Female,5,TRUE,4,Married,5-7M,6,5,4,4,4,3,5,5,4,6,4,3,4,3,6,4,4
M06_0080,M06,Local,Young Families,Fukuoka,43,Male,3,TRUE,3,Married,3-5M,4,3,3,3,2,2,4,4,4,4,4,3,6,4,4,5,3
M06_0081,M06,Local,Young Families,Kanagawa,29,Female,5,TRUE,5,Married,7-10M,7,5,5,4,3,2,5,6,4,3,4,6,4,4,5,4,4
M06_0082,M06,Local,Young Families,Osaka,30,Female,4,TRUE,5,Partnered,7-10M,4,3,3,3,3,3,5,3,3,3,6,4,4,6,4,7,4
M06_0083,M06,Local,Young Families,Kanagawa,28,Male,5,TRUE,3,Partnered,Under 3M,7,5,5,4,3,3,5,4,5,5,3,7,5,5,4,6,4
M06_0084,M06,Local,Young Families,Hokkaido,43,Male,3,TRUE,5,Partnered,7-10M,5,4,4,3,3,3,5,5,6,3,4,4,4,5,4,4,4
M06_0085,M06,Local,Young Families,Osaka,26,Female,3,TRUE,2,Partnered,3-5M,5,4,3,3,2,2,4,4,1,5,6,3,1,4,6,3,4
M06_0086,M06,Local,Young Families,Fukuoka,42,Female,4,TRUE,1,Married,3-5M,5,4,4,4,3,3,5,6,3,2,4,4,4,3,4,3,5
M06_0087,M06,Local,Young Families,Kanagawa,34,Male,4,TRUE,4,Married,7-10M,4,3,3,2,2,2,4,5,5,4,4,4,4,3,5,4,4
M06_0088,M06,Local,Young Families,Fukuoka,36,Male,4,TRUE,0,Partnered,5-7M,5,4,4,3,2,2,4,7,3,5,5,3,5,5,4,6,6
M06_0089,M06,Local,Young Families,Kanagawa,33,Female,4,TRUE,5,Partnered,7-10M,6,4,4,4,4,4,6,4,5,4,4,5,5,4,1,5,3
M06_0090,M06,Local,Young Families,Hokkaido,42,Male,4,TRUE,1,Married,3-5M,7,6,5,4,4,3,6,2,3,5,4,5,4,4,3,3,3
M06_0091,M06,Local,Young Families,Tokyo,30,Male,4,TRUE,5,Married,Under 3M,6,5,4,4,3,3,5,5,4,6,4,4,5,4,5,3,4
M06_0092,M06,Local,Young Families,Aichi,42,Male,4,TRUE,1,Married,7-10M,5,3,3,2,2,2,4,3,5,5,3,4,4,4,4,1,6
M06_0093,M06,Local,Young Families,Kanagawa,34,Male,3,TRUE,1,Married,5-7M,7,6,5,5,4,3,6,4,3,4,5,5,5,4,4,5,4
M06_0094,M06,Local,Young Families,Osaka,34,Female,3,TRUE,3,Married,Under 3M,6,5,4,3,3,2,3,4,5,3,4,3,4,2,6,3,3
M06_0095,M06,Local,Young Families,Hokkaido,37,Other/Prefer not to say,3,TRUE,2,Married,5-7M,5,4,4,3,3,3,5,4,5,3,3,4,3,3,3,5,6
M06_0096,M06,Local,Young Families,Chiba,38,Male,4,TRUE,0,Married,7-10M,6,5,4,4,4,3,6,7,5,2,3,3,6,5,5,2,4
M06_0097,M06,Local,Young Families,Aichi,26,Male,3,TRUE,1,Married,5-7M,7,5,5,4,3,2,5,5,4,4,5,6,7,2,6,3,4
M06_0098,M06,Local,Young Families,Hokkaido,37,Male,5,TRUE,3,Married,5-7M,7,6,5,4,4,3,6,5,4,3,4,2,3,5,6,3,4
M06_0099,M06,Local,Young Families,Chiba,35,Male,5,TRUE,2,Married,5-7M,7,5,5,4,3,3,6,7,4,2,5,3,6,5,6,6,6
M06_0100,M06,Local,Young Families,Tokyo,44,Male,3,TRUE,1,Married,Over 10M,5,4,4,3,3,3,5,6,5,2,4,5,7,5,4,3,3
M06_0101,M06,Local,Matured Families,Saitama,43,Female,5,TRUE,8,Married,Under 3M,7,5,5,5,4,4,6,4,4,6,4,3,4,6,4,4,4
M06_0102,M06,Local,Matured Families,Aichi,39,Male,4,TRUE,15,Married,3-5M,5,4,4,3,2,2,3,5,3,3,4,4,4,5,1,5,4
M06_0103,M06,Local,Matured Families,Aichi,52,Male,3,TRUE,10,Partnered,Over 10M,7,6,6,5,4,3,7,5,6,4,4,5,4,5,4,5,4
M06_0104,M06,Local,Matured Families,Aichi,40,Male,5,TRUE,16,Married,5-7M,6,5,4,4,3,3,5,4,4,3,6,5,4,4,3,3,4
M06_0105,M06,Local,Matured Families,Chiba,39,Female,4,TRUE,8,Married,3-5M,4,3,3,3,3,2,4,4,3,5,4,5,4,5,6,4,6
M06_0106,M06,Local,Matured Families,Chiba,55,Female,3,TRUE,9,Married,5-7M,7,5,5,4,3,3,6,3,4,2,5,3,4,6,6,6,5
M06_0107,M06,Local,Matured Families,Fukuoka,51,Other/Prefer not to say,3,TRUE,9,Married,Over 10M,6,5,4,4,4,3,5,4,4,7,3,5,4,5,5,2,5
M06_0108,M06,Local,Matured Families,Fukuoka,35,Male,3,TRUE,16,Partnered,5-7M,6,4,4,3,3,2,4,4,5,4,4,6,4,5,4,5,4
M06_0109,M06,Local,Matured Families,Saitama,43,Other/Prefer not to say,3,TRUE,13,Partnered,5-7M,6,5,5,4,3,2,4,2,5,5,5,4,4,5,5,3,5
M06_0110,M06,Local,Matured Families,Hokkaido,36,Female,3,TRUE,13,Married,3-5M,6,5,5,4,4,3,5,3,4,5,5,5,3,4,5,2,5
M06_0111,M06,Local,Matured Families,Saitama,51,Female,5,TRUE,14,Married,5-7M,4,3,3,3,2,2,3,4,6,3,4,4,2,4,4,5,6
M06_0112,M06,Local,Matured Families,Tokyo,54,Male,4,TRUE,8,Single,7-10M,5,3,4,3,3,3,6,4,5,4,5,3,5,4,4,4,4
M06_0113,M06,Local,Matured Families,Chiba,40,Male,4,TRUE,17,Single,7-10M,4,3,3,2,2,2,3,5,6,4,3,5,3,3,3,6,6
M06_0114,M06,Local,Matured Families,Kanagawa,39,Female,3,TRUE,7,Partnered,Under 3M,7,5,5,4,4,3,5,5,4,7,3,3,4,6,4,5,4
M06_0115,M06,Local,Matured Families,Fukuoka,39,Male,5,TRUE,12,Single,5-7M,4,3,3,3,3,3,5,2,3,4,2,3,3,4,4,1,5
M06_0116,M06,Local,Matured Families,Tokyo,47,Male,4,TRUE,13,Partnered,3-5M,5,4,3,3,3,2,4,3,4,4,3,3,1,3,6,5,6
M06_0117,M06,Local,Matured Families,Aichi,54,Male,4,TRUE,14,Married,Under 3M,5,4,3,2,2,2,4,2,3,4,3,4,3,2,4,2,4
M06_0118,M06,Local,Matured Families,Aichi,42,Male,4,TRUE,11,Married,7-10M,6,4,4,3,3,2,5,7,4,6,4,4,4,4,3,6,4
M06_0119,M06,Local,Matured Families,Saitama,51,Male,4,TRUE,11,Married,3-5M,6,4,5,4,3,3,5,5,5,5,5,7,3,4,4,4,3
M06_0120,M06,Local,Matured Families,Chiba,35,Female,5,TRUE,16,Married,Under 3M,7,5,4,4,4,3,6,3,7,5,5,6,5,5,5,4,5
M06_0121,M06,Local,Matured Families,Saitama,54,Male,4,TRUE,9,Married,Over 10M,6,5,4,4,4,3,4,2,4,5,5,5,5,4,7,6,6
M06_0122,M06,Local,Matured Families,Hokkaido,42,Male,4,TRUE,11,Married,3-5M,6,5,4,4,3,2,4,4,4,2,6,5,3,4,4,5,5
M06_0123,M06,Local,Matured Families,Saitama,48,Male,5,TRUE,7,Single,Over 10M,5,4,4,3,3,3,4,4,3,4,5,5,3,3,3,3,3
M06_0124,M06,Local,Matured Families,Fukuoka,53,Female,4,TRUE,9,Married,5-7M,5,4,4,3,2,2,3,4,4,4,6,3,5,5,5,4,5
M06_0125,M06,Local,Matured Families,Osaka,45,Female,4,TRUE,17,Partnered,5-7M,5,4,4,4,3,2,4,2,5,4,3,5,4,4,3,6,4
M06_0126,M06,Local,Matured Families,Hokkaido,36,Female,5,TRUE,7,Married,7-10M,5,4,3,3,2,2,2,4,6,5,4,4,5,3,5,4,5
M06_0127,M06,Local,Matured Families,Osaka,41,Male,5,TRUE,8,Married,5-7M,7,5,5,4,3,3,6,5,5,6,4,3,4,3,5,4,4
M06_0128,M06,Local,Matured Families,Tokyo,51,Female,3,TRUE,8,Married,Under 3M,4,4,3,2,2,2,4,4,3,3,3,4,3,3,3,3,4
M06_0129,M06,Local,Matured Families,Aichi,41,Male,3,TRUE,13,Married,3-5M,7,6,6,5,4,4,7,3,4,3,7,5,5,4,7,4,4
M06_0130,M06,Local,Matured Families,Kanagawa,53,Male,3,TRUE,16,Married,5-7M,6,4,4,3,3,2,4,4,5,6,3,3,4,3,4,4,4
M06_0131,M06,Local,Matured Families,Fukuoka,44,Male,4,TRUE,17,Married,7-10M,6,5,4,3,3,3,5,5,2,2,4,4,4,3,5,1,4
M06_0132,M06,Local,Matured Families,Aichi,55,Female,3,TRUE,12,Married,7-10M,7,6,5,4,3,3,6,5,3,3,3,4,2,7,6,2,5
M06_0133,M06,Local,Matured Families,Fukuoka,44,Male,3,TRUE,8,Married,7-10M,5,4,4,3,3,2,4,5,4,2,6,4,5,3,5,6,4
M06_0134,M06,Local,Matured Families,Osaka,54,Male,3,TRUE,10,Married,5-7M,5,4,4,3,3,2,4,5,5,6,3,5,2,4,7,3,3
M06_0135,M06,Local,Matured Families,Osaka,40,Male,5,TRUE,17,Single,7-10M,6,5,4,4,3,3,4,4,3,4,6,2,3,2,4,4,5
M06_0136,M06,Local,Matured Families,Hokkaido,35,Female,5,TRUE,12,Partnered,5-7M,6,5,3,3,2,2,3,5,2,4,5,1,2,4,3,4,4
M06_0137,M06,Local,Matured Families,Hokkaido,40,Male,3,TRUE,9,Married,3-5M,4,4,3,2,2,1,2,2,4,1,4,3,5,4,5,5,4
M06_0138,M06,Local,Matured Families,Saitama,47,Female,3,TRUE,10,Married,7-10M,4,3,3,3,2,2,3,1,4,4,4,5,3,6,2,3,4
M06_0139,M06,Local,Matured Families,Hokkaido,42,Male,3,TRUE,15,Married,5-7M,5,3,3,2,2,2,4,3,5,3,4,5,5,2,4,5,2
M06_0140,M06,Local,Matured Families,Chiba,52,Female,3,TRUE,16,Married,3-5M,7,5,5,5,4,4,6,5,7,4,4,6,4,4,4,3,4
M06_0141,M06,Local,Matured Families,Osaka,37,Female,4,TRUE,13,Married,3-5M,6,5,4,4,4,3,5,3,4,4,5,5,3,5,6,5,3
M06_0142,M06,Local,Matured Families,Aichi,43,Male,4,TRUE,12,Partnered,3-5M,6,5,5,4,4,3,6,5,3,4,6,6,4,4,6,4,3
M06_0143,M06,Local,Matured Families,Osaka,39,Male,4,TRUE,15,Partnered,5-7M,5,4,4,4,3,3,5,3,6,2,3,5,3,6,3,3,4
M06_0144,M06,Local,Matured Families,Osaka,36,Female,3,TRUE,10,Partnered,5-7M,7,5,5,4,4,4,6,5,6,6,4,4,5,3,5,4,6
M06_0145,M06,Local,Matured Families,Aichi,55,Female,3,TRUE,8,Partnered,3-5M,5,4,4,4,3,3,5,3,3,3,6,2,4,6,5,3,2
M06_0146,M06,Local,Matured Families,Chiba,41,Male,5,TRUE,13,Partnered,5-7M,5,4,3,3,2,2,3,5,2,5,4,3,4,4,3,5,4
M06_0147,M06,Local,Matured Families,Hokkaido,52,Male,5,TRUE,12,Married,7-10M,5,5,4,4,4,3,5,3,3,5,4,5,4,4,4,4,4
M06_0148,M06,Local,Matured Families,Fukuoka,53,Male,4,TRUE,17,Partnered,3-5M,6,5,4,3,3,3,5,3,2,6,5,1,2,3,4,6,4
M06_0149,M06,Local,Matured Families,Osaka,35,Female,3,TRUE,9,Married,7-10M,6,5,4,4,3,3,5,4,2,4,7,5,3,4,5,2,5
M06_0150,M06,Local,Matured Families,Fukuoka,48,Female,4,TRUE,7,Married,3-5M,6,4,4,3,3,3,5,1,2,4,3,4,3,2,3,5,4
M06_0151,M06,Local,Matured Families,Fukuoka,43,Male,5,TRUE,12,Single,Over 10M,5,4,3,2,2,2,4,1,4,3,3,4,4,4,5,2,4
M06_0152,M06,Local,Matured Families,Saitama,45,Male,3,TRUE,7,Married,5-7M,5,4,4,3,3,3,6,3,4,4,4,6,5,4,4,5,4
M06_0153,M06,Local,Matured Families,Saitama,41,Male,4,TRUE,17,Married,Under 3M,4,3,3,3,3,2,3,4,6,3,4,1,5,5,2,4,3
M06_0154,M06,Local,Matured Families,Fukuoka,40,Other/Prefer not to say,3,TRUE,8,Married,7-10M,4,3,3,3,3,3,4,5,3,2,5,3,2,4,6,2,4
M06_0155,M06,Local,Matured Families,Kanagawa,40,Female,4,TRUE,13,Married,5-7M,5,4,4,3,3,3,6,4,5,5,4,3,4,6,2,3,4
M06_0156,M06,Local,Matured Families,Saitama,48,Female,4,TRUE,8,Married,3-5M,5,4,4,3,3,3,5,6,3,4,5,4,7,5,5,5,5
M06_0157,M06,Local,Matured Families,Kanagawa,41,Female,5,TRUE,13,Married,7-10M,4,3,3,2,1,2,3,4,6,5,4,3,5,3,2,4,4
M06_0158,M06,Local,Matured Families,Hokkaido,39,Female,4,TRUE,15,Married,3-5M,5,4,3,3,3,3,4,4,4,2,4,5,4,5,2,4,4
M06_0159,M06,Local,Matured Families,Hokkaido,51,Male,5,TRUE,13,Partnered,7-10M,7,5,5,4,4,4,7,5,3,4,5,4,6,4,6,6,6
M06_0160,M06,Local,Matured Families,Hokkaido,37,Female,4,TRUE,13,Married,Under 3M,6,5,4,4,3,3,5,4,5,2,5,5,3,1,4,6,5
M06_0161,M06,Local,Matured Families,Kanagawa,45,Female,3,TRUE,11,Married,3-5M,5,4,3,3,2,2,4,2,5,2,5,6,6,3,4,4,3
M06_0162,M06,Local,Matured Families,Hokkaido,35,Male,5,TRUE,9,Married,5-7M,7,6,5,5,5,4,6,3,4,6,3,3,4,5,6,5,4
M06_0163,M06,Local,Matured Families,Fukuoka,53,Male,5,TRUE,16,Married,5-7M,5,4,4,4,3,3,5,4,5,5,4,4,4,6,3,4,3
M06_0164,M06,Local,Matured Families,Tokyo,41,Male,4,TRUE,14,Married,3-5M,5,4,4,4,4,3,5,4,6,4,4,6,4,4,4,4,4
M06_0165,M06,Local,Matured Families,Kanagawa,38,Male,4,TRUE,8,Married,3-5M,6,4,4,4,4,3,5,3,4,4,7,4,4,4,3,5,2
M06_0166,M06,Local,Matured Families,Osaka,38,Female,5,TRUE,17,Married,7-10M,7,5,5,5,5,4,6,5,5,2,7,6,4,2,3,4,5
M06_0167,M06,Local,Matured Families,Hokkaido,36,Male,5,TRUE,8,Partnered,7-10M,5,4,3,3,3,3,5,4,5,3,5,5,5,4,4,3,4
M06_0168,M06,Local,Matured Families,Saitama,44,Male,4,TRUE,10,Married,5-7M,7,6,6,5,5,4,7,4,6,4,3,5,5,3,6,3,5
M06_0169,M06,Local,Matured Families,Tokyo,54,Female,4,TRUE,10,Married,5-7M,5,4,4,3,3,2,4,4,3,3,5,5,3,6,4,3,5
M06_0170,M06,Local,Matured Families,Saitama,45,Male,4,TRUE,12,Single,Over 10M,4,3,3,3,3,2,4,1,1,6,3,3,4,4,2,3,1
