respondent_id,month,region,segment,prefecture,age,gender,household_size,has_children,youngest_child_age,relationship_status,income_bracket,awareness,familiarity,opinion,consideration,likelihood,intent,nps,func_convenience,func_value,func_quality,func_variety,func_reliability,emot_excitement,emot_relaxation,emot_connection,emot_authenticity,emot_memorable
M02_0044,M02,Local,Young Families,Chiba,45,Male,3,TRUE,0,Partnered,5-7M,3,2,2,1,1,1,2,5,3,5,5,3,3,4,3,4,4
M02_0045,M02,Local,Young Families,Aichi,42,Male,5,TRUE,5,Partnered,3-5M,4,3,3,3,3,3,4,7,3,3,3,3,2,5,5,6,5
M02_0046,M02,Local,Young Families,Tokyo,31,Female,3,TRUE,5,Partnered,Under 3M,6,5,4,4,3,3,5,4,5,2,4,5,4,4,4,4,6
M02_0047,M02,Local,Young Families,Aichi,26,Male,3,TRUE,4,Married,7-10M,3,2,2,2,2,2,2,3,3,4,4,3,5,4,1,3,4
M02_0048,M02,Local,Young Families,Fukuoka,26,Female,5,TRUE,3,Married,Under 3M,5,4,4,3,3,3,4,4,4,4,2,6,2,4,5,2,3
M02_0049,M02,Local,Young Families,Tokyo,32,Female,3,TRUE,2,Partnered,3-5M,3,3,2,2,2,1,2,2,5,2,4,3,5,5,3,3,3
M02_0050,M02,Local,Young Families,Saitama,28,Male,3,TRUE,0,Married,Over 10M,4,3,3,2,2,1,2,2,5,4,3,2,6,2,4,4,4
M02_0051,M02,Local,Young Families,Tokyo,42,Female,5,TRUE,2,Partnered,3-5M,6,5,4,4,3,3,5,3,6,4,3,6,3,4,5,3,3
M02_0052,M02,Local,Young Families,Chiba,37,Female,4,TRUE,5,Married,5-7M,6,5,4,4,4,4,6,5,3,4,4,6,3,5,4,5,3
M02_0053,M02,Local,Young Families,Chiba,27,Other/Prefer not to say,4,TRUE,0,Married,5-7M,5,4,4,4,3,3,5,3,2,4,4,6,5,4,2,4,5
M02_0054,M02,Local,Young Families,Saitama,32,Male,3,TRUE,1,Married,3-5M,4,3,3,3,2,2,4,3,5,5,4,4,6,5,1,3,3
M02_0055,M02,Local,Young Families,Osaka,45,Male,3,TRUE,0,Married,7-10M,5,4,4,4,4,3,4,4,4,4,5,5,5,4,5,3,4
M02_0056,M02,Local,Young Families,Aichi,45,Other/Prefer not to say,3,TRUE,1,Married,7-10M,7,5,5,4,3,3,6,3,4,4,2,5,5,5,2,4,5
M02_0057,M02,Local,Young Families,Osaka,30,Male,5,TRUE,3,Married,5-7M,4,3,3,2,2,2,4,4,5,4,3,4,2,4,4,5,5
M02_0058,M02,Local,Young Families,Saitama,34,Female,4,TRUE,3,Married,7-10M,3,3,3,3,2,3,4,4,4,4,5,3,4,3,4,3,4
M02_0059,M02,Local,Young Families,Osaka,29,Other/Prefer not to say,3,TRUE,4,Partnered,7-10M,2,2,3,2,2,1,3,4,5,5,4,5,4,4,3,4,3
M02_0060,M02,Local,Young Families,Osaka,35,Female,5,TRUE,0,Married,7-10M,5,4,4,3,3,2,4,4,3,4,4,4,3,4,2,6,4
M02_0061,M02,Local,Young Families,Kanagawa,31,Female,5,TRUE,0,Married,5-7M,5,4,4,3,3,3,5,5,4,5,4,4,4,3,5,5,6
M02_0062,M02,Local,Young Families,Aichi,28,Male,3,TRUE,5,Married,Under 3M,5,4,4,3,3,2,5,4,3,2,5,6,4,3,4,4,5
M02_0063,M02,Local,Young Families,Saitama,41,Female,3,TRUE,0,Partnered,5-7M,5,5,4,3,3,3,5,4,6,5,5,4,6,5,5,6,3
M02_0064,M02,Local,Young Families,Fukuoka,27,Female,4,TRUE,3,Married,3-5M,3,3,3,2,2,2,3,4,5,4,6,5,3,3,4,5,4
M02_0065,M02,Local,Young Families,Saitama,35,Female,4,TRUE,1,Married,Under 3M,4,4,3,3,3,3,4,6,5,5,3,6,5,2,3,4,4
M02_0066,M02,Local,Young Families,Osaka,31,Male,4,TRUE,3,Married,7-10M,5,4,3,3,3,2,3,4,5,3,4,3,4,5,6,5,6
M02_0067,M02,Local,Young Families,Hokkaido,28,Female,3,TRUE,4,Partnered,Under 3M,5,4,4,3,2,2,4,3,5,4,4,4,5,4,4,4,3
M02_0068,M02,Local,Young Families,Fukuoka,39,Female,5,TRUE,3,Married,Over 10M,5,4,3,3,3,2,4,4,2,3,3,2,5,2,5,4,5
M02_0069,M02,Local,Young Families,Tokyo,34,Female,4,TRUE,4,Married,7-10M,4,3,3,2,2,2,4,4,4,5,5,4,1,6,4,4,4
M02_0070,M02,Local,Young Families,Osaka,34,Female,5,TRUE,2,Married,5-7M,3,2,1,2,2,2,2,2,4,4,2,2,3,3,3,4,4
M02_0071,M02,Local,Young Families,Osaka,39,Female,5,TRUE,4,Married,Under 3M,4,3,3,3,3,3,4,3,3,2,2,6,4,2,4,5,4
M02_0072,M02,Local,Young Families,Aichi,26,Male,3,TRUE,1,Married,Under 3M,5,4,4,3,3,3,5,6,2,6,4,4,5,4,2,6,5
M02_0073,M02,Local,Young Families,Tokyo,38,Female,4,TRUE,1,Partnered,5-7M,3,3,3,2,1,1,3,5,2,4,5,3,4,7,5,3,4
M02_0074,M02,Local,Young Families,Tokyo,43,Female,4,TRUE,0,Married,3-5M,6,4,4,3,2,2,4,2,5,5,4,4,6,3,5,6,3
M02_0075,M02,Local,Young Families,Chiba,43,Female,4,TRUE,5,Married,3-5M,6,4,4,3,3,2,4,6,4,5,1,4,4,3,2,4,6
M02_0076,M02,Local,Young Families,Kanagawa,26,Male,3,TRUE,3,Married,3-5M,5,4,3,2,2,1,2,1,3,5,4,4,4,4,5,3,4
M02_0077,M02,Local,Young Families,Hokkaido,29,Male,5,TRUE,5,Married,5-7M,5,4,4,3,2,2,4,4,3,4,3,4,4,4,5,7,6
M02_0078,M02,Local,Young Families,Aichi,27,Male,4,TRUE,2,Married,7-10M,2,2,2,1,1,1,2,5,1,3,3,3,3,4,4,3,4
M02_0079,M02,Local,Young Families,Aichi,42,Female,4,TRUE,5,Partnered,3-5M,5,4,4,4,4,4,5,3,2,4,4,6,5,3,5,3,5
M02_0080,M02,Local,Young Families,Aichi,30,Female,5,TRUE,4,Married,5-7M,4,3,4,3,3,3,4,2,5,4,6,4,5,5,6,5,4
M02_0081,M02,Local,Young Families,Chiba,41,Female,4,TRUE,2,Married,7-10M,6,5,4,4,4,3,5,6,7,6,3,3,5,5,4,2,5
M02_0082,M02,Local,Young Families,Saitama,29,Male,4,TRUE,4,Married,Under 3M,7,5,5,5,4,4,7,6,6,5,3,3,4,4,3,3,4
M02_0083,M02,Local,Young Families,Kanagawa,34,Male,4,TRUE,3,Partnered,7-10M,6,5,5,4,3,3,6,3,5,2,3,5,5,6,3,4,5
M02_0084,M02,Local,Young Families,Saitama,28,Female,3,TRUE,3,Partnered,5-7M,6,5,4,4,4,3,5,4,6,5,6,4,3,3,3,3,5
M02_0085,M02,Local,Young Families,Kanagawa,36,Female,4,TRUE,2,Married,3-5M,4,4,3,3,2,2,3,3,4,3,5,3,4,4,4,3,4
M02_0086,M02,Local,Young Families,Osaka,40,Male,4,TRUE,2,Married,7-10M,7,5,5,4,3,3,6,3,7,5,3,7,4,4,4,5,5
M02_0087,M02,Local,Young Families,Saitama,37,Female,4,TRUE,4,Married,5-7M,7,5,5,4,3,2,5,6,5,4,6,5,6,4,4,4,4
M02_0088,M02,Local,Young Families,Tokyo,38,Male,4,TRUE,2,Married,5-7M,4,4,3,3,2,2,3,5,4,4,4,4,2,4,3,2,3
M02_0089,M02,Local,Young Families,Tokyo,32,Male,3,TRUE,2,Partnered,7-10M,3,3,3,2,2,2,3,3,5,5,3,5,3,4,2,5,5
M02_0090,M02,Local,Young Families,Osaka,45,Female,4,TRUE,4,Married,5-7M,5,4,4,4,3,3,5,2,3,3,5,4,5,2,3,5,5
M02_0091,M02,Local,Young Families,Fukuoka,25,Male,4,TRUE,3,Married,7-10M,6,5,5,4,4,3,5,3,6,4,4,3,5,5,4,6,3
M02_0092,M02,Local,Young Families,Tokyo,32,Male,3,TRUE,0,Married,Over 10M,5,4,4,3,3,3,5,5,5,4,5,4,5,3,6,5,5
M02_0093,M02,Local,Young Families,Hokkaido,37,Female,3,TRUE,1,Married,3-5M,7,5,5,4,4,4,5,5,3,4,6,5,6,5,6,2,4
M02_0094,M02,Local,Young Families,Kanagawa,30,Male,3,TRUE,1,Married,Over 10M,6,5,5,4,3,3,5,4,5,4,4,5,5,4,4,5,3
M02_0095,M02,Local,Young Families,Osaka,39,Female,4,TRUE,1,Married,3-5M,4,3,3,2,2,2,3,4,2,6,2,7,3,5,2,5,3
M02_0096,M02,Local,Young Families,Chiba,27,Male,4,TRUE,3,Partnered,3-5M,5,4,4,3,3,3,6,3,3,3,5,5,5,4,4,6,3
M02_0097,M02,Local,Young Families,Chiba,33,Female,3,TRUE,4,Married,7-10M,4,4,3,3,3,3,6,3,3,3,5,3,3,3,4,3,5
M02_0098,M02,Local,Young Families,Kanagawa,37,Male,3,TRUE,2,Married,Over 10M,4,3,2,2,2,2,3,2,3,4,5,3,4,2,2,1,4
M02_0099,M02,Local,Young Families,Tokyo,33,Female,4,TRUE,2,Married,Under 3M,4,3,3,3,3,3,4,4,2,1,3,2,4,4,4,3,6
M02_0100,M02,Local,Young Families,Aichi,40,Female,3,TRUE,3,Married,7-10M,4,3,2,2,2,2,3,2,2,2,1,5,3,2,3,2,7
M02_0101,M02,Local,Matured Families,Hokkaido,45,Male,4,TRUE,10,Partnered,7-10M,5,4,3,3,2,2,4,3,3,5,4,3,5,1,2,2,2
M02_0102,M02,Local,Matured Families,Saitama,40,Male,5,TRUE,12,Married,Over 10M,6,4,4,4,3,3,6,4,4,4,4,2,2,4,2,5,2
M02_0103,M02,Local,Matured Families,Osaka,49,Female,4,TRUE,9,Single,Under 3M,6,5,4,4,4,3,5,3,5,4,5,3,1,2,3,4,6
M02_0104,M02,Local,Matured Families,Saitama,39,Female,4,TRUE,7,Married,Over 10M,4,4,4,3,3,2,4,2,4,3,2,4,5,5,6,5,4
M02_0105,M02,Local,Matured Families,Chiba,44,Male,4,TRUE,14,Married,Over 10M,5,4,4,3,3,3,5,5,4,5,4,6,3,5,3,4,6
M02_0106,M02,Local,Matured Families,Fukuoka,41,Male,3,TRUE,10,Single,7-10M,5,5,5,4,4,3,6,6,4,4,4,4,5,7,2,7,6
M02_0107,M02,Local,Matured Families,Fukuoka,55,Male,3,TRUE,11,Married,5-7M,5,4,4,3,3,2,4,3,5,2,5,4,3,3,6,3,4
M02_0108,M02,Local,Matured Families,Aichi,47,Female,3,TRUE,17,Married,5-7M,6,4,4,3,2,2,5,3,4,3,6,4,5,7,6,4,6
M02_0109,M02,Local,Matured Families,Kanagawa,54,Female,3,TRUE,17,Partnered,Over 10M,6,5,4,4,4,4,6,3,3,2,4,4,5,5,4,4,4
M02_0110,M02,Local,Matured Families,Kanagawa,48,Male,3,TRUE,11,Married,5-7M,5,4,4,3,3,3,5,4,4,4,3,5,3,3,4,5,4
M02_0111,M02,Local,Matured Families,Fukuoka,46,Male,3,TRUE,7,Married,3-5M,4,3,3,3,3,3,4,5,2,1,3,4,3,5,2,3,3
M02_0112,M02,Local,Matured Families,Tokyo,42,Male,3,TRUE,12,Married,Under 3M,5,4,3,3,3,3,5,4,2,3,4,3,4,5,4,2,5
M02_0113,M02,Local,Matured Families,Fukuoka,54,Female,4,TRUE,16,Married,5-7M,3,3,2,2,2,2,2,5,3,5,2,3,4,3,4,3,4
M02_0114,M02,Local,Matured Families,Osaka,40,Male,4,TRUE,17,Partnered,3-5M,6,4,4,4,3,2,4,6,1,5,4,4,3,4,4,5,3
M02_0115,M02,Local,Matured Families,Kanagawa,53,Male,5,TRUE,15,Partnered,7-10M,7,5,5,3,3,3,7,4,6,4,5,3,5,5,6,5,4
M02_0116,M02,Local,Matured Families,Kanagawa,39,Male,4,TRUE,14,Partnered,5-7M,6,5,4,3,3,3,5,3,4,6,5,3,5,4,7,4,5
M02_0117,M02,Local,Matured Families,Aichi,49,Female,4,TRUE,9,Married,Over 10M,3,3,3,3,2,2,3,4,3,2,5,5,1,5,6,4,6
M02_0118,M02,Local,Matured Families,Saitama,47,Male,4,TRUE,12,Partnered,5-7M,5,4,4,3,3,3,4,6,2,6,5,5,2,5,4,4,3
M02_0119,M02,Local,Matured Families,Chiba,35,Female,3,TRUE,16,Married,Over 10M,4,3,4,3,3,2,4,1,4,5,2,6,3,4,5,6,6
M02_0120,M02,Local,Matured Families,Hokkaido,52,Male,4,TRUE,14,Married,3-5M,5,5,4,4,3,3,6,2,3,4,3,5,4,2,3,3,3
M02_0121,M02,Local,Matured Families,Chiba,54,Female,4,TRUE,10,Married,7-10M,5,4,4,3,3,3,5,6,3,4,5,2,6,4,4,6,3
M02_0122,M02,Local,Matured Families,Hokkaido,41,Female,4,TRUE,16,Married,Under 3M,6,5,5,4,4,4,7,5,3,5,5,6,3,5,4,3,3
M02_0123,M02,Local,Matured Families,Hokkaido,45,Male,4,TRUE,16,Married,5-7M,7,5,5,4,3,3,6,5,5,4,7,4,4,3,4,4,3
M02_0124,M02,Local,Matured Families,Chiba,39,Male,4,TRUE,15,Married,7-10M,7,5,5,4,3,3,6,4,4,6,7,5,3,4,3,4,6
M02_0125,M02,Local,Matured Families,Tokyo,49,Female,4,TRUE,11,Married,7-10M,5,4,4,4,4,4,5,2,5,4,5,7,3,3,5,4,3
M02_0126,M02,Local,Matured Families,Saitama,47,Male,5,TRUE,10,Partnered,3-5M,6,4,4,3,3,3,5,5,2,6,4,2,3,6,5,5,3
M02_0127,M02,Local,Matured Families,Aichi,47,Female,3,TRUE,8,Married,Under 3M,7,5,4,4,3,3,5,3,5,4,3,2,3,4,4,4,4
M02_0128,M02,Local,Matured Families,Aichi,55,Male,5,TRUE,14,Married,Under 3M,7,5,5,4,4,4,6,4,5,3,5,3,3,4,4,4,5
M02_0129,M02,Local,Matured Families,Hokkaido,38,Female,4,TRUE,7,Single,5-7M,3,3,3,2,2,2,2,2,5,4,2,6,2,6,3,2,5
M02_0130,M02,Local,Matured Families,Fukuoka,36,Female,3,TRUE,14,Partnered,7-10M,5,4,4,4,3,3,4,4,5,5,5,4,5,5,5,6,5
M02_0131,M02,Local,Matured Families,Chiba,39,Male,4,TRUE,14,Married,5-7M,5,4,4,3,3,3,5,3,4,4,3,4,5,6,4,4,5
M02_0132,M02,Local,Matured Families,Osaka,55,Male,5,TRUE,12,Married,Over 10M,7,5,5,4,3,3,5,4,7,4,2,5,4,4,5,4,4
M02_0133,M02,Local,Matured Families,Tokyo,36,Female,4,TRUE,14,Single,7-10M,4,3,3,3,3,2,2,4,3,2,5,4,4,6,1,2,3
M02_0134,M02,Local,Matured Families,Fukuoka,55,Female,5,TRUE,17,Single,3-5M,5,4,4,3,3,2,3,2,3,4,2,4,5,5,5,3,2
M02_0135,M02,Local,Matured Families,Fukuoka,36,Male,3,TRUE,13,Partnered,3-5M,3,2,2,2,2,2,2,4,4,4,5,4,3,3,2,5,3
M02_0136,M02,Local,Matured Families,Fukuoka,48,Male,4,TRUE,16,Married,3-5M,7,5,5,4,3,3,6,7,4,5,5,7,4,5,4,3,5
M02_0137,M02,Local,Matured Families,Hokkaido,45,Female,3,TRUE,16,Married,5-7M,7,5,5,4,4,3,5,1,6,4,4,5,3,5,5,5,6
M02_0138,M02,Local,Matured Families,Fukuoka,55,Male,4,TRUE,8,Single,3-5M,4,4,3,3,2,2,3,6,5,3,2,4,5,3,5,4,4
M02_0139,M02,Local,Matured Families,Chiba,42,Male,5,TRUE,15,Married,Under 3M,4,3,3,3,3,3,4,4,3,5,3,3,2,4,5,5,3
M02_0140,M02,Local,Matured Families,Osaka,36,Female,3,TRUE,13,Married,7-10M,6,4,4,3,3,3,5,6,4,3,4,3,6,3,4,4,4
M02_0141,M02,Local,Matured Families,Chiba,43,Female,4,TRUE,17,Married,5-7M,5,3,3,3,3,3,3,3,5,2,4,4,2,4,4,4,2
M02_0142,M02,Local,Matured Families,Saitama,43,Female,4,TRUE,17,Married,5-7M,7,6,5,4,4,3,5,5,3,5,3,4,4,5,3,3,6
M02_0143,M02,Local,Matured Families,Chiba,42,Female,5,TRUE,13,Married,Under 3M,4,3,3,3,3,3,5,3,2,5,4,4,2,2,3,4,6
M02_0144,M02,Local,Matured Families,Aichi,53,Female,4,TRUE,13,Married,5-7M,6,5,4,4,4,3,5,5,3,4,6,1,5,4,4,4,4
M02_0145,M02,Local,Matured Families,Tokyo,53,Female,5,TRUE,17,Married,7-10M,5,4,3,3,3,2,4,5,6,4,5,3,3,5,5,3,7
M02_0146,M02,Local,Matured Families,Tokyo,37,Female,5,TRUE,15,Married,7-10M,7,6,5,4,4,4,6,6,5,4,6,6,5,5,5,2,4
M02_0147,M02,Local,Matured Families,Hokkaido,47,Female,4,TRUE,16,Married,5-7M,4,3,3,3,3,2,3,3,4,2,4,5,3,4,4,2,3
M02_0148,M02,Local,Matured Families,Tokyo,43,Female,3,TRUE,7,Married,3-5M,5,4,4,3,3,3,5,5,3,4,6,4,4,5,2,2,3
M02_0149,M02,Local,Matured Families,Kanagawa,39,Female,4,TRUE,13,Partnered,5-7M,5,4,4,3,2,2,4,4,4,7,4,4,6,4,6,6,5
M02_0150,M02,Local,Matured Families,Aichi,49,Female,5,TRUE,17,Married,5-7M,5,4,4,3,3,3,5,5,2,3,6,4,1,5,3,5,3
M02_0151,M02,Local,Matured Families,Aichi,51,Male,3,TRUE,11,Married,5-7M,5,4,3,3,2,2,4,2,5,4,5,3,3,5,3,4,2
M02_0152,M02,Local,Matured Families,Tokyo,52,Female,3,TRUE,12,Married,3-5M,4,3,3,3,3,2,4,2,4,1,4,3,5,3,3,3,3
M02_0153,M02,Local,Matured Families,Saitama,35,Male,3,TRUE,7,Single,Over 10M,5,4,4,4,3,2,4,4,4,5,4,4,4,6,3,3,4
M02_0154,M02,Local,Matured Families,Chiba,46,Male,4,TRUE,9,Married,5-7M,4,4,3,2,2,1,2,3,3,4,3,3,3,2,5,4,7
M02_0155,M02,Local,Matured Families,Kanagawa,38,Female,3,TRUE,12,Married,Over 10M,7,5,4,4,3,3,4,4,3,3,6,5,4,7,3,3,4
M02_0156,M02,Local,Matured Families,Kanagawa,35,Male,5,TRUE,12,Married,Under 3M,4,4,3,3,3,2,3,3,2,3,5,4,4,3,4,2,3
M02_0157,M02,Local,Matured Families,Fukuoka,43,Male,3,TRUE,10,Married,7-10M,6,6,5,4,4,3,5,4,5,3,6,4,4,7,7,5,5
M02_0158,M02,Local,Matured Families,Chiba,37,Male,5,TRUE,12,Partnered,5-7M,5,4,4,3,2,2,3,4,4,3,6,4,5,5,3,3,5
M02_0159,M02,Local,Matured Families,Chiba,44,Male,3,TRUE,17,Partnered,5-7M,5,3,4,4,3,3,5,5,5,3,4,4,3,3,4,3,5
M02_0160,M02,Local,Matured Families,Hokkaido,48,Female,3,TRUE,13,Partnered,3-5M,5,4,4,3,3,2,4,5,5,7,4,4,4,4,5,6,4
M02_0161,M02,Local,Matured Families,Hokkaido,39,Female,3,TRUE,13,Married,7-10M,6,5,4,4,4,3,6,4,3,3,4,1,4,5,4,5,3
M02_0162,M02,Local,Matured Families,Hokkaido,41,Male,4,TRUE,17,Married,5-7M,5,4,3,3,2,2,3,5,2,2,5,5,4,4,3,4,4
M02_0163,M02,Local,Matured Families,Hokkaido,46,Male,3,TRUE,17,Married,3-5M,6,5,5,4,3,3,5,4,4,2,6,5,4,7,4,5,5
M02_0164,M02,Local,Matured Families,Saitama,50,Male,5,TRUE,16,Married,5-7M,6,5,5,4,3,3,6,5,2,5,4,4,5,3,5,6,6
M02_0165,M02,Local,Matured Families,Tokyo,54,Female,5,TRUE,16,Married,Over 10M,6,5,4,4,3,3,5,5,3,4,4,3,5,1,3,2,5
M02_0166,M02,Local,Matured Families,Saitama,35,Male,4,TRUE,14,Married,7-10M,4,3,3,3,3,2,2,2,4,6,3,6,4,4,3,4,4
M02_0167,M02,Local,Matured Families,Chiba,54,Female,5,TRUE,14,Married,Over 10M,7,6,6,5,4,4,7,4,3,4,6,6,6,7,6,5,6
M02_0168,M02,Local,Matured Families,Fukuoka,45,Male,3,TRUE,14,Partnered,3-5M,6,5,4,4,3,3,5,5,5,6,5,2,7,3,3,5,2
M02_0169,M02,Local,Matured Families,Aichi,45,Male,5,TRUE,17,Married,3-5M,4,4,3,3,3,2,3,3,4,4,3,3,3,5,3,2,1
M02_0170,M02,Local,Matured Families,Chiba,39,Male,3,TRUE,9,Married,7-10M,6,4,4,4,3,3,6,5,6,3,5,4,4,3,5,4,4
M02_0171,M02,Local,Matured Families,Aichi,52,Male,5,TRUE,8,Married,Under 3M,6,4,4,4,3,2,4,4,4,3,5,4,4,5,2,4,5
